Price,Views,Land Area,Road Access,Facing,Floor,Parking,Bedroom,Bathroom,Furnish Status,Amenity,City,district
15800000.0,32 ,2.3,30.0,,2.5,,,,,,Sundarbasti, Kathmandu
29800000.0,83 ,5.0,12.0,,2.5,,,,,,Bhangal , Kathmandu
35000000.0,156,5.0,13.0,South,2.5,,,5.0,,,Ganesh Chowk, Kathmandu
59000000.0,76 ,7.0,15.0,,2.5,,4.0,7.0,Semi-Furnished,,Budhanilkantha, Kathmandu
33000000.0,157,4.1,15.0,South-West,2.5,,4.0,4.0,Full-Furnished,,Nakkhu, Lalitpur
27000000.0,134,4.0,15.0,South,2.5,,5.0,3.0,,,Kusunti, Lalitpur
23500000.0,110,3.2,15.0,,2.5,,,,,,Baluwakhani, Kathmandu
35000000.0,174,5.0,13.0,,2.5,,,,,,Sukedhara, Kathmandu
26500000.0,229,4.0,20.0,,2.5,,,,,,Aakasedhara, Kathmandu
27500000.0,57 ,4.0,16.0,,2.5,,,,,,Nikhileshwor, Kathmandu
22800000.0,131,4.0,13.0,,2.5,,,,,,Sundarbasti, Kathmandu
60000000.0,67 ,6.1,15.0,,2.5,,4.0,2.0,,,Bishalnagar, Kathmandu
29500000.0,221,4.2,12.0,,3.0,,8.0,6.0,,,Mulpani, Kathmandu
27000000.0,100,4.0,11.0,West,4.5,,8.0,4.0,Semi-Furnished,,Gorkarneshwor, Kathmandu
28000000.0,96 ,4.0,18.0,East,2.5,,6.0,,,,Golfutar, Kathmandu
19900000.0,244,3.1,18.0,North-West,2.5,,4.0,,,,Bhaisepati, Lalitpur
12800000.0,87 ,3.1,13.0,,1.0,,3.0,1.0,,,Kapan, Kathmandu
55000000.0,234,6.3,25.0,East,3.5,,7.0,5.0,,,Khusibu, Kathmandu
32500000.0,214,5.0,10.0,West,3.0,,,,,,Banasthali, Kathmandu
25000000.0,56 ,5.0,16.0,East,2.5,,4.0,3.0,,,Syuchatar, Kathmandu
62500000.0,145,10.2,21.0,South-West,2.0,,,,,,Banasthali, Kathmandu
110000000.0,135,20.0,13.0,,2.5,,10.0,5.0,,,Manbhawan, Lalitpur
35000000.0,155,5.0,13.0,South,2.5,,5.0,5.0,,,Ganesh Chowk, Kathmandu
32000000.0,125,4.2,15.0,South-West,2.5,,5.0,5.0,,,Ganesh Chowk, Kathmandu
23000000.0,121,3.2,15.0,,2.5,,3.0,4.0,,,Manabahadur Marga, Kathmandu
55000000.0,39 ,7.2,13.0,North-East,2.5,,4.0,5.0,,,Narayanthan , Kathmandu
35000000.0,67 ,4.0,13.0,North-East,2.5,,5.0,5.0,,,Narayanthan , Kathmandu
23500000.0,128,3.0,20.0,,2.5,,4.0,5.0,,,Nakkhu, Lalitpur
23000000.0,145,3.0,16.0,South,2.5,,4.0,3.0,,,Nakkhu, Lalitpur
19500000.0,60 ,3.0,15.0,,2.5,,,,,,Imadol, Lalitpur
28000000.0,327,4.3,16.0,East,2.5,,4.0,4.0,Semi-Furnished,,Bhaisepati, Lalitpur
23500000.0,50 ,3.1,15.0,North-West,2.5,,4.0,4.0,Semi-Furnished,,Kusunti, Lalitpur
17500000.0,81 ,3.2,15.0,,2.5,,6.0,2.0,,,Makalbari, Kathmandu
40000000.0,161,4.0,13.0,West,2.5,,7.0,3.0,Full-Furnished,"Earthquake Resistant,Marbel,Fridge,Sofa,Solar,Dining Room,Microwave,Water Purifier,Washing Machine,Bed Room,Iron,+ 6 See More",Shankhamul, Kathmandu
13000000.0,262,4.2,13.0,North,1.0,,3.0,1.0,,,Taukhel, Lalitpur
6500000.0,72 ,2.3,12.0,East,1.0,,3.0,1.0,,,Thulobharyang, Kathmandu
21500000.0,43 ,4.0,12.0,East,2.5,,6.0,4.0,Semi-Furnished,,Hattiban, Lalitpur
40000000.0,121,6.0,20.0,South-West,2.5,,4.0,3.0,Semi-Furnished,,Gothatar, Kathmandu
21000000.0,160,3.0,15.0,,3.5,,,,,,Imadol, Lalitpur
20500000.0,168,3.0,13.0,South,2.5,,6.0,3.0,,,Syuchatar, Kathmandu
45000000.0,7 v,7.0,20.0,East,2.5,,5.0,,Semi-Furnished,,Budhanilkantha, Kathmandu
265000000.0,314,52.0,18.0,East,2.5,,,,Semi-Furnished,,Mandikhatar, Kathmandu
6200000.0,103,12.3,22.0,East,2.5,,6.0,3.0,,,Swoyambhu, Kathmandu
24000000.0,202,3.0,14.0,,2.5,,4.0,3.0,,,Bhaisepati, Lalitpur
43500000.0,129,7.3,13.0,West,3.0,,7.0,3.0,,,Shantinagar, Kathmandu
150000000.0,188,14.0,22.0,West,3.5,,,,,,Manbhawan, Lalitpur
32500000.0,137,4.0,14.0,South-West,3.0,,7.0,4.0,,,Nakkhu, Lalitpur
35000000.0,130,3.0,13.0,,2.5,,3.0,3.0,,,Samakhusi, Kathmandu
21100000.0,82 ,4.0,13.0,,,,,,,,Hattiban, Lalitpur
14000000.0,80 ,3.2,13.0,East,2.5,,3.0,2.0,Un-Furnished,,Kapan Gumba, Kathmandu
27500000.0,91 ,4.2,18.0,East,2.5,,3.0,4.0,,,Narayantar, Kathmandu
48500000.0,430,6.0,20.0,North-East,2.5,,4.0,4.0,,,Thaiba, Lalitpur
130000000.0,191,16.0,15.0,South-East,2.5,,4.0,5.0,,,Dhumbarahi, Kathmandu
16500000.0,101,2.2,16.0,,2.5,,,,,,Jyotinagar, Kathmandu
3500000.0,144,66.0,12.0,,2.5,,4.0,5.0,,,Syuchatar, Kathmandu
220000000.0,133,1.2,15.0,,8.5,,4.0,7.0,,,New Road, Kathmandu
39500000.0,157,4.3,20.0,North-East,4.5,,21.0,7.0,,,Jadibuti, Bhaktapur
46000000.0,51 ,6.0,15.0,,2.0,,5.0,,Semi-Furnished,,Chandol, Kathmandu
115000000.0,132,26.0,13.0,South,2.5,,7.0,5.0,,,Budhanilkantha, Kathmandu
37500000.0,160,4.0,16.0,North-West,2.5,,6.0,6.0,,,Bhaisepati, Lalitpur
40000000.0,119,5.0,22.0,South,4.0,,12.0,4.0,Semi-Furnished,,Lokanthali, Bhaktapur
24000000.0,163,4.0,18.0,East,2.5,,4.0,4.0,,,Imadol, Lalitpur
19500000.0,100,3.2,14.0,,2.5,,,,,,Lubhu, Lalitpur
22000000.0,70 ,3.2,15.0,,2.5,,,,,,Bhangal , Kathmandu
35000000.0,50 ,5.0,13.0,,2.5,,,,Semi-Furnished,,Baluwakhani, Kathmandu
120000000.0,79 ,31.0,20.0,West,2.5,,4.0,5.0,,,Raniban, Kathmandu
80000000.0,138,11.0,14.0,South-East,2.5,,6.0,,,,Narayanthan , Kathmandu
135000000.0,318,17.0,16.0,South,2.5,,5.0,,,,Naxal, Kathmandu
33000000.0,127,6.0,20.0,South,2.5,,6.0,,,,Dhapasi, Kathmandu
33000000.0,79 ,4.0,13.0,,2.5,,,,,,Hepali Height, Kathmandu
28500000.0,75 ,5.0,13.0,,2.5,,,,,,Bhangal , Kathmandu
32500000.0,154,4.2,16.0,,2.5,,,,Full-Furnished,,Mandikhatar, Kathmandu
22000000.0,43 ,3.1,16.0,,2.5,,,,Semi-Furnished,,Baluwakhani, Kathmandu
23500000.0,21 ,3.2,13.0,,2.5,,,,,,Jyotinagar, Kathmandu
31000000.0,172,5.2,16.0,,2.5,,,,Semi-Furnished,,Nikhileshwor, Kathmandu
26000000.0,37 ,4.1,16.0,South,2.5,,5.0,3.0,,,Sitapaila, Kathmandu
37500000.0,164,5.1,13.0,West,4.5,,12.0,4.0,,,Lokanthali, Bhaktapur
24000000.0,261,4.2,16.0,North,2.5,,4.0,4.0,,,Sitapaila, Kathmandu
46000000.0,135,5.2,16.0,South,3.5,,17.0,4.0,,,Bafal, Kathmandu
17000000.0,99 ,2.2,12.0,North-East,3.5,,6.0,5.0,,,Makalbari, Kathmandu
26500000.0,72 ,4.0,20.0,South-East,2.5,,,,,,Hattiban, Lalitpur
45000000.0,44 ,6.0,19.0,,2.0,,,,Semi-Furnished,,Narayanthan , Kathmandu
28500000.0,185,4.0,19.0,,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
25000000.0,286,3.2,20.0,,2.5,,4.0,4.0,Full-Furnished,,Bhaisepati, Lalitpur
15000000.0,60 ,2.2,12.0,North-East,2.0,,,2.0,,,Jarankhu, Kathmandu
80000000.0,92 ,20.0,15.0,,2.0,,4.0,,,,Budhanilkantha, Kathmandu
35000000.0,136,4.0,16.0,West,2.5,,4.0,,,,Chandol, Kathmandu
40000000.0,98 ,6.0,12.0,South-East,2.5,,5.0,3.0,,,Sukedhara, Kathmandu
62500000.0,193,16.070124178232287,12.0,South,3.0,,,,,,Dhumbarahi, Kathmandu
27000000.0,49 ,3.2,13.0,,2.5,,,,Semi-Furnished,,Mandikhatar, Kathmandu
25000000.0,68 ,4.0,20.0,North,3.5,,6.0,3.0,,,Sitapaila, Kathmandu
17000000.0,172,2.2,13.0,East,2.5,,3.0,3.0,,,Imadol, Lalitpur
25500000.0,10 ,3.0,10.0,North,3.5,,6.0,4.0,,,Samakhusi, Kathmandu
19500000.0,83 ,4.0,15.0,West,2.0,,5.0,3.0,Semi-Furnished,,Gwarko, Lalitpur
37000000.0,67 ,4.0,20.0,South,2.5,,5.0,,,,Golfutar, Kathmandu
15000000.0,144,3.0,13.0,,,,,,,,Thankot, Kathmandu
32000000.0,147,5.0,13.0,East,2.5,,6.0,6.0,,,Dhapasi, Kathmandu
42000000.0,69 ,7.2,14.0,South,2.5,,5.0,5.0,,,Rudreshwor, Kathmandu
47500000.0,88 ,6.0,18.0,,2.5,,5.0,6.0,,,Narayanthan , Kathmandu
32500000.0,314,4.1,14.0,South-West,2.5,,5.0,5.0,Semi-Furnished,,Deuwa chowk, Kathmandu
180000000.0,184,9.0,20.0,,6.0,,,,,,Gopikrishna Hall, Kathmandu
55000000.0,18 ,5.0,13.0,South-East,2.5,,4.0,4.0,,,Baluwatar, Kathmandu
27000000.0,195,4.0,13.0,,2.5,,,,,,Sukedhara, Kathmandu
19700000.0,50 ,3.1,13.0,,2.5,,,,,,Sukedhara, Kathmandu
21500000.0,127,4.0,13.0,East,2.5,,,,,,Kapan, Kathmandu
35000000.0,90 ,7.2,22.0,South,2.5,,5.0,5.0,Semi-Furnished,,Sitapaila, Kathmandu
179000000.0,296,27.0,20.0,,2.5,,8.0,9.0,Semi-Furnished,,Bhaisepati, Lalitpur
37500000.0,98 ,5.0,18.0,North-West,2.5,,7.0,3.0,,,Rudreshwor, Kathmandu
38000000.0,68 ,4.0,20.0,,2.5,,4.0,4.0,Semi-Furnished,,Bhaisepati, Lalitpur
31500000.0,59 ,5.0,13.0,,3.0,,,,Full-Furnished,,Mandikhatar, Kathmandu
24500000.0,179,3.2,20.0,,2.5,,4.0,5.0,Semi-Furnished,,Bhaisepati, Lalitpur
30000000.0,89 ,5.0,13.0,West,2.5,,4.0,3.0,Semi-Furnished,,Badeli, Kathmandu
35000000.0,14 ,7.2,13.0,East,2.5,,3.0,2.0,Full-Furnished,"Earthquake Resistant,Marbel,Fridge,Sofa,Solar,Dining Room,Microwave,Bed Room,Garden,Parking,Modular Kitchen,+ 5 See More",Liwali, Bhaktapur
27000000.0,84 ,4.0,14.0,,2.5,,,,Full-Furnished,,Golfutar, Kathmandu
25000000.0,138,4.1,13.0,West,3.5,,5.0,3.0,,,Gurjudhara, Kathmandu
26500000.0,125,3.0,15.0,East,2.5,,4.0,3.0,Full-Furnished,,Kusunti, Lalitpur
27500000.0,206,4.0,20.0,West,2.5,,4.0,4.0,,,Dholahiti, Lalitpur
19000000.0,57 ,3.0,13.0,,2.5,,4.0,3.0,,,Imadol, Lalitpur
39000000.0,186,3.0,30.0,South,3.5,,10.0,4.0,,,Shantinagar, Kathmandu
10500000.0,88 ,3.0,5.0,,2.5,,,,,,Thankot, Kathmandu
11500000.0,138,3.0,13.0,,1.0,,2.0,1.0,,,Thankot, Kathmandu
25000000.0,79 ,4.1,13.0,West,4.0,,11.0,6.0,,,Katunje, Bhaktapur
16500000.0,36 ,3.2,13.0,,1.0,,2.0,1.0,,,Sundarbasti, Kathmandu
20000000.0,271,4.2,20.0,,2.5,,,,,,Duwakot, Bhaktapur
42500000.0,227,8.0,14.0,,3.0,,,3.0,,,Kalanki, Kathmandu
30000000.0,106,4.0,14.0,,2.5,,6.0,4.0,Semi-Furnished,,Bafal, Kathmandu
30000000.0,141,4.0,32.0,,3.0,,,,,,Banasthali, Kathmandu
15500000.0,287,4.0,20.0,North,2.0,,4.0,2.0,,,Ramkot, Kathmandu
17500000.0,103,5.0,20.0,North,2.0,,4.0,2.0,,,Ramkot, Kathmandu
41000000.0,50 ,4.2,20.0,East,3.5,,7.0,7.0,Semi-Furnished,,Khusibu, Kathmandu
13000000.0,72 ,3.2,13.0,,1.0,,2.0,1.0,,,Basantanagar, Kathmandu
41500000.0,209,5.1,13.0,North-West,2.5,,6.0,6.0,,,Budhanilkantha, Kathmandu
70000000.0,173,13.0,18.0,,2.5,,,,,,Mandikhatar, Kathmandu
26000000.0,69 ,4.0,26.0,,2.5,,,,,,Grande Villa, Kathmandu
28000000.0,206,4.0,26.0,,2.5,,6.0,,,,Grande Villa, Kathmandu
19000000.0,72 ,3.0,15.0,,2.5,,4.0,,,,Grande Villa, Kathmandu
36000000.0,167,6.0,14.0,East,2.5,,6.0,,,,Deuwa chowk, Kathmandu
34500000.0,50 ,5.0,14.0,,2.5,,,,,,Hattigaunda, Kathmandu
21500000.0,143,4.0,14.0,South,3.0,,,,,,Ganesh Chowk, Kathmandu
19700000.0,77 ,3.1,12.0,,3.0,,,,,,Jyotinagar, Kathmandu
30000000.0,182,4.2,13.0,South,2.5,,5.0,4.0,Semi-Furnished,,Gwarko, Lalitpur
29000000.0,172,2.3,26.0,West,3.5,,7.0,4.0,,,Naya Bazar, Kathmandu
35000000.0,149,6.2,13.0,South,2.5,,3.0,4.0,Semi-Furnished,,Thasikhel, Lalitpur
50000000.0,202,11.1,15.0,,2.5,,7.0,5.0,,,Dhapasi, Kathmandu
67500000.0,66 ,12.0,19.0,,2.5,,4.0,4.0,,,Narayanthan , Kathmandu
29000000.0,152,4.1,10.0,South,2.5,,5.0,4.0,Semi-Furnished,,Kalanki, Kathmandu
28000000.0,232,4.3,15.0,South,2.5,,5.0,5.0,Semi-Furnished,,Grande Hospital, Kathmandu
55000000.0,69 ,9.0,14.0,,2.5,,4.0,4.0,,,Budhanilkantha, Kathmandu
39500000.0,46 ,7.0,13.0,,2.5,,7.0,5.0,,,Thulobharyang, Kathmandu
35000000.0,83 ,4.0,17.0,,2.5,,5.0,5.0,,,Golfutar, Kathmandu
47500000.0,52 ,5.2,20.0,,2.5,,5.0,,,,Chandol, Kathmandu
26000000.0,37 ,3.0,13.0,,2.5,,,,,,New Buspark, Kathmandu
9800000.0,268,3.0,13.0,West,1.0,,2.0,1.0,,,Mahadevsthan, Kathmandu
22500000.0,277,4.0,13.0,,2.5,,3.0,2.0,,,Hepali Height, Kathmandu
28000000.0,10 ,4.0,20.0,East,2.5,,4.0,5.0,,,Nakkhu, Lalitpur
21500000.0,216,3.2,16.0,,2.5,,,,,,Nikhileshwor, Kathmandu
15000000.0,73 ,2.3,10.0,West,,,6.0,3.0,,,Halchowk, Kathmandu
85000000.0,42 ,12.0,33.0,South,2.5,,7.0,3.0,Semi-Furnished,,Bhaisepati, Lalitpur
26500000.0,147,4.2,13.0,South,2.5,,,,,,Pepsicola, Kathmandu
11500000.0,224,3.2,10.0,,2.0,,2.0,2.0,,,Bageshwori, Bhaktapur
55000000.0,303,6.0,20.0,North-West,5.0,,,,,,Pepsicola, Kathmandu
16000000.0,98 ,3.0,13.0,,3.0,,3.0,3.0,,,Pepsicola, Kathmandu
100000000.0,76 ,8.0,20.0,,5.5,,,38.0,,,Basantanagar, Kathmandu
38000000.0,13 ,6.1,17.0,South-East,2.5,,4.0,3.0,,,Budhanilkantha, Kathmandu
80000000.0,416,8.2,17.0,,2.5,,4.0,5.0,,,Lazimpat, Kathmandu
12500000.0,58 ,4.373995617238861,10.0,South-East,2.5,,4.0,3.0,Un-Furnished,,Mulpani, Kathmandu
20200000.0,180,4.2,13.0,,2.5,,,,,,Bhangal , Kathmandu
13000000.0,99 ,3.2,14.0,,1.0,,,,,,Bhangal , Kathmandu
24000000.0,148,2.755588020452885,13.0,West,4.0,,7.0,4.0,Un-Furnished,,Chyasal, Lalitpur
30500000.0,43 ,5.0,12.0,,2.5,,,,,,Mandikhatar, Kathmandu
210000000.0,186,30.0,22.0,,2.5,,7.0,7.0,,,Kupandole, Lalitpur
22500000.0,249,4.2,10.0,East,3.5,,6.0,3.0,,,Gongabu, Kathmandu
24000000.0,105,3.2,16.0,,,,,,,,Thulobharyang, Kathmandu
31500000.0,53 ,5.2,16.0,,2.5,,5.0,5.0,,,Hattigaunda, Kathmandu
54000000.0,65 ,5.2,20.0,East,3.0,,4.0,5.0,,,Panipokhari, Kathmandu
21000000.0,86 ,4.0,14.0,East,2.5,,6.0,,,,Kapan, Kathmandu
17000000.0,11 ,3.0,15.0,,2.5,,,,,,Kamitar, Kathmandu
29000000.0,104,5.0,15.0,,3.0,,4.0,5.0,Full-Furnished,,Ichangu Narayan, Kathmandu
44500000.0,83 ,6.2,17.0,North-West,2.5,,3.0,5.0,Full-Furnished,"Drainage,Bathroom,Drinking Water,Parking,Sofa,Dining Room,Bed Room,Parquet,Marbel,Modular Kitchen,Fridge,+ 1 See More",Bhaisepati, Lalitpur
27000000.0,36 ,4.0,15.0,East,2.5,,5.0,,,,Hepali Height, Kathmandu
44500000.0,144,5.0,15.0,,2.5,,6.0,4.0,,,Budhanilkantha, Kathmandu
45000000.0,166,8.0,20.0,,2.5,,6.0,4.0,,,Bansbari, Kathmandu
5500000.0,65 ,4.0,26.0,East,2.0,,,,,,Goldhunga, Kathmandu
30000000.0,143,4.0,13.0,,3.5,,,,,,Thankot, Kathmandu
47500000.0,108,5.0,20.0,West,3.5,,,,,,Maijubahal, Kathmandu
19000000.0,82 ,4.0,16.0,,2.0,,,,,,Thankot, Kathmandu
35000000.0,151,7.1,14.0,East,2.5,,,,,,Pepsicola, Kathmandu
35000000.0,109,4.2,20.0,,3.5,,,,,,Gongabu, Kathmandu
67500000.0,47 ,12.0,15.0,,2.5,,4.0,4.0,,,Narayanthan , Kathmandu
55500000.0,168,4.0,15.0,,4.5,,,,,,Shankhamul, Kathmandu
190000000.0,398,20.0,16.0,,3.0,,,,,,Jawalakhel, Lalitpur
27000000.0,130,4.0,13.0,,2.5,,5.0,,,,Manabahadur Marga, Kathmandu
50000000.0,293,4.2,20.0,,2.5,,4.0,,Full-Furnished,,Hattigaunda, Kathmandu
380000000.0,1.1,32.0,15.0,,2.5,,6.0,,,,Bansbari, Kathmandu
50000000.0,102,10.2,18.0,,,,6.0,4.0,,,Balkumari, Lalitpur
32500000.0,32 ,5.0,16.0,,2.5,,,,,,Thankot, Kathmandu
16000000.0,258,4.0,16.0,South,2.5,,,,,,Thankot, Kathmandu
16000000.0,98 ,3.1,13.0,,2.5,,5.0,2.0,,,Thankot, Kathmandu
15500000.0,188,3.0,20.0,South,2.5,,,,,,Darjeeling Height, Bhaktapur
21000000.0,263,4.0,13.0,South,2.5,,,,,,Harsha Chowk, Bhaktapur
20000000.0,91 ,3.0,20.0,West,3.5,,,,,,Suryabinayak, Bhaktapur
29500000.0,34 ,3.3,13.0,East,3.0,,7.0,3.0,Semi-Furnished,"Marbel,Parquet,Sofa,Solar,Dining Room,Bed Room,Modular Kitchen,Parking,Internet,Drinking Water,Bathroom,+ 1 See More",Chapali, Kathmandu
31000000.0,53 ,3.3,15.0,North-East,2.5,,5.0,3.0,,,Bafal, Kathmandu
21000000.0,146,3.0,12.0,South-East,2.5,,5.0,5.0,,,Bhaisepati, Lalitpur
35000000.0,20 ,5.0,14.0,,,,3.0,,,,Bhangal , Kathmandu
33000000.0,300,4.0,10.0,,3.5,,,,,,Katyani Chowk, Kathmandu
7800000.0,373,3.1,10.0,,1.0,,,,,,Jarankhu, Kathmandu
12000000.0,62 ,3.0,10.0,,1.0,,,,,,Jarankhu, Kathmandu
28500000.0,56 ,8.0,13.0,,1.0,,,,,,Makalbari, Kathmandu
21800000.0,51 ,3.2,13.0,East,,,,,,,Sundarbasti, Kathmandu
25000000.0,120,4.2,13.0,East,,,,,,,Baluwakhani, Kathmandu
23000000.0,57 ,3.2,14.0,,2.5,,,,,,Mandikhatar, Kathmandu
26500000.0,142,4.0,12.0,,2.5,,,,,,Jyotinagar, Kathmandu
21000000.0,10 ,5.0,16.0,South,,,,,,,Setipakha, Lalitpur
10500000.0,65 ,2.2,10.0,,2.5,,5.0,3.0,,,Rudreshwor, Kathmandu
23000000.0,37 ,3.3,10.0,North-West,2.5,,5.0,4.0,,,Ramkot, Kathmandu
30000000.0,52 ,4.3,20.0,East,3.5,,9.0,4.0,,,Machhapokhari, Kathmandu
40000000.0,64 ,5.2,12.0,North,,,5.0,2.0,Semi-Furnished,,Baluwatar, Kathmandu
17000000.0,29 ,3.0,13.0,South,2.0,,5.0,3.0,,,Lamathumki, Kathmandu
22500000.0,54 ,4.0,12.0,West,3.5,,,4.0,,,Sitapaila, Kathmandu
22000000.0,160,3.2,13.0,South,2.5,,,,,,Imadol, Lalitpur
21500000.0,84 ,3.1,13.0,East,2.5,,,,,,Imadol, Lalitpur
24500000.0,129,4.2,13.0,South,2.5,,,,,,Imadol, Lalitpur
20700000.0,175,3.2,12.0,West,,,5.0,,,,Syuchatar, Kathmandu
22000000.0,28 ,3.2,14.0,West,,,4.0,,,,Syuchatar, Kathmandu
6800000.0,284,2.2,13.0,,2.5,,,,,,Jarankhu, Kathmandu
15500000.0,191,3.1,10.0,,2.5,,,,,,Lolang, Kathmandu
11500000.0,159,3.1,13.0,,1.0,,3.0,1.0,,,Thankot, Kathmandu
9850000.0,102,2.2,16.0,West,1.0,,,,,,Tikathali, Lalitpur
28500000.0,35 ,5.0,10.0,South-East,3.5,,6.0,3.0,,,Baniyatar, Kathmandu
12500000.0,56 ,3.1,20.0,South-East,,,,,,,Thaiba, Lalitpur
21500000.0,63 ,3.1,13.0,South,2.5,,4.0,3.0,,,Imadol, Lalitpur
17500000.0,208,3.3,13.0,South,,,,,,,Bhatkepati, Kathmandu
43000000.0,80 ,12.0,20.0,West,2.0,,3.0,2.0,Semi-Furnished,,Dhungeadda, Kathmandu
50000000.0,90 ,10.0,11.0,North,2.0,,5.0,3.0,,,Tinkune, Kathmandu
18500000.0,362,3.0,25.0,West,3.5,,,,,,Darjeeling Height, Bhaktapur
27000000.0,118,3.2,13.0,South,3.5,,,,,,Khahare, Kathmandu
20000000.0,111,3.0,13.0,,2.5,,,,,,Chhapro, Kathmandu
24000000.0,161,5.0,13.0,East,2.5,,6.0,3.0,,,Balkot, Bhaktapur
28000000.0,247,4.2,20.0,North-East,2.5,,,,,,Rose Village, Bhaktapur
12200000.0,115,2.0,13.0,South-East,2.0,,,,,,Pepsicola, Kathmandu
37000000.0,62 ,6.0,19.0,,3.5,,,,,,Balkot, Bhaktapur
14000000.0,181,3.0,13.0,East,2.0,,,2.0,,,Darjeeling Height, Bhaktapur
20500000.0,129,3.0,13.0,East,2.5,,,,,,Khahare, Kathmandu
12500000.0,413,3.1,13.0,South,1.0,,,,,,Darjeeling Height, Bhaktapur
12000000.0,283,2.3,13.0,South,1.0,,2.0,1.0,,,Darjeeling Height, Bhaktapur
15000000.0,115,4.0,13.0,South,1.0,,2.0,1.0,,,Balkot, Bhaktapur
20000000.0,165,4.0,20.0,North,2.5,,,,,,Mibachhe, Bhaktapur
13000000.0,188,5.0,13.0,,2.5,,,,,,Matatirtha, Kathmandu
20700000.0,126,3.1,13.0,,2.5,,5.0,,,,Imadol, Lalitpur
18200000.0,109,3.0,13.0,South,,,4.0,,,,Imadol, Lalitpur
22400000.000000004,71 ,4.0,13.0,North,,,6.0,,Semi-Furnished,,Syuchatar, Kathmandu
24500000.0,35 ,4.0,12.0,North-East,,,6.0,,,,Syuchatar, Kathmandu
32500000.0,32 ,5.0,0.0,,2.5,,7.0,,,,Hattigaunda, Kathmandu
27500000.0,30 ,4.0,16.0,East,,,6.0,,,,Jyotinagar, Kathmandu
22500000.0,68 ,3.2,13.0,South,2.5,,6.0,,,,Jyotinagar, Kathmandu
23000000.0,92 ,4.1,12.0,South-West,2.5,,5.0,3.0,Semi-Furnished,,Sipadol, Bhaktapur
11500000.0,102,2.2,14.0,,2.0,,,,,,Thankot, Kathmandu
11500000.0,216,3.2,15.0,,1.5,,2.0,1.0,,,Mahadevsthan, Kathmandu
12000000.0,98 ,3.2,16.0,,1.5,,,,,,Thankot, Kathmandu
14000000.0,44 ,2.2,15.0,,2.5,,,,,,Katunje, Bhaktapur
13500000.0,212,5.0,13.0,,2.0,,,,,,Katunje, Bhaktapur
25000000.0,286,3.3,20.0,,2.5,,,,,,Balkot, Bhaktapur
21000000.0,105,4.2,13.0,,2.5,,,,,,Khumaltar, Lalitpur
11500000.0,123,3.0,13.0,,1.5,,,,,,Mahadevsthan, Kathmandu
30000000.0,160,4.2,12.0,,3.5,,,,,,Chamati, Kathmandu
50000000.0,118,2.0,0.0,,5.0,,,,,,Kalimati, Kathmandu
22500000.0,80 ,1.0,20.0,,,,,,,,Kalimati, Kathmandu
29000000.0,174,5.0,12.0,West,,,4.0,3.0,,,Ichangu Narayan, Kathmandu
28500000.0,59 ,3.2,15.0,North,3.5,,,,,,Syuchatar, Kathmandu
27000000.0,68 ,4.0,16.0,,,,,,,,Sitapaila, Kathmandu
31500000.0,50 ,5.1,12.0,,,,,,,,Hattigaunda, Kathmandu
29500000.0,124,4.0,0.0,,,,5.0,,,,Taulung, Kathmandu
110000000.0,37 ,26.0,15.0,South-East,,,6.0,,,,Budhanilkantha, Kathmandu
24500000.0,126,3.2,12.0,,2.5,,,,Semi-Furnished,,Grande Hospital, Kathmandu
22500000.0,186,3.2,13.0,,3.5,,6.0,4.0,,,Manamaiju, Kathmandu
28500000.0,101,4.1,0.0,,2.5,,7.0,4.0,,,Basundhara, Kathmandu
25000000.0,90 ,3.0,0.0,,2.5,,,,,,Samakhusi, Kathmandu
15500000.0,76 ,4.2,0.0,,1.0,,2.0,1.0,,,Panchetar, Kathmandu
17000000.0,111,3.3,13.0,,3.5,,,,,,Baluwakhani, Kathmandu
12800000.0,134,3.0,13.0,,2.5,,,,,,Thankot, Kathmandu
12000000.0,128,4.0,13.0,,1.0,,,,,,Mahadevsthan, Kathmandu
9800000.0,137,3.2,13.0,,1.0,,,,,,Thankot, Kathmandu
17000000.0,4 v,3.0,13.0,,2.5,,,,,,Thankot, Kathmandu
100000000.0,105,12.0,20.0,East,2.0,,5.0,,,,Naxal, Kathmandu
118000000.0,189,24.0,16.0,South-East,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
38000000.0,94 ,4.0,15.0,,2.5,,5.0,6.0,,,Naxal, Kathmandu
55000000.0,44 ,8.2,13.0,,2.5,,,,,,Pasikot, Kathmandu
97500000.0,206,16.0,14.0,South,,,4.0,4.0,Semi-Furnished,,Sanepa, Lalitpur
43000000.0,56 ,5.2,0.0,East,2.5,,5.0,5.0,,,Golfutar, Kathmandu
30000000.0,294,4.0,0.0,East,2.5,,6.0,6.0,,,Samakhusi, Kathmandu
30000000.0,131,5.2,20.0,North-East,2.5,,4.0,5.0,,,Pasikot, Kathmandu
32000000.0,18 ,5.5,0.0,,,,4.0,6.0,,,Pasikot, Kathmandu
90000000.0,105,10.1,0.0,,,,6.0,,,,Shantinagar, Kathmandu
41000000.0,19 ,5.0,0.0,,,,,,,,Hepali Height, Kathmandu
130000000.0,20 ,10.0,0.0,,,,,,,,Baluwatar, Kathmandu
31000000.0,50 ,4.2,19.0,South-West,2.5,,5.0,5.0,,,Budhanilkantha, Kathmandu
